title.x;issn.x;issn2.x;is_ajol;is_crossref;is_dimensions;is_scopus;is_wos;is_ulrich;language1;language2;language3;language
solar energy and sustainable development;2414-6013;NA;0;0;1;0;0;1;Arabic;NA;NA;Arabic
solar energy and sustainable development;2414-6013;NA;0;0;1;0;0;1;NA;NA;NA;NA
solar energy and sustainable development;2414-6013;NA;0;0;1;0;0;1;English;NA;NA;English
family law;2542-5242;NA;0;1;1;0;0;1;English;NA;NA;English
svu international journal of veterinary sciences;2535-1826;2535-1877;0;1;1;0;0;1;English;NA;NA;English
tanzania journal of forestry and nature conservation;2408-8129;2408-8137;1;0;0;0;0;1;English;NA;NA;English
journal of applied surfaces and interfaces;2550-4800;NA;0;0;0;0;0;1;English;NA;NA;English
journal of building materials and structures;2600-6936;2353-0057;0;0;1;0;0;1;English;NA;NA;English
revue dhistoire mediterraneenne;2716-764X;2716-7747;0;0;0;0;0;1;French;NA;NA;French
revue dhistoire mediterraneenne;2716-764X;2716-7747;0;0;0;0;0;1;NA;NA;NA;NA
revue dhistoire mediterraneenne;2716-764X;2716-7747;0;0;0;0;0;1;English;NA;NA;English
revue alijtihed;2437-0754;2335-1039;0;0;0;0;0;1;French;NA;NA;French
revue alijtihed;2437-0754;2335-1039;0;0;0;0;0;1;Arabic;NA;NA;Arabic
revue alijtihed;2437-0754;2335-1039;0;0;0;0;0;1;English;NA;NA;English
management economics research journal;2676-184X;2710-8856;0;1;1;0;0;1;Arabic;NA;NA;Arabic
management economics research journal;2676-184X;2710-8856;0;1;1;0;0;1;NA;NA;NA;NA
management economics research journal;2676-184X;2710-8856;0;1;1;0;0;1;English;NA;NA;English
tanzania journal of health research;1821-6404;1821-9241;1;1;1;0;0;0;English;NA;NA;English
alhitab;1112-7082;2602-5310;0;0;1;0;0;1;French;NA;NA;French
alhitab;1112-7082;2602-5310;0;0;1;0;0;1;NA;NA;NA;NA
alhitab;1112-7082;2602-5310;0;0;1;0;0;1;Arabic;NA;NA;Arabic
alhitab;1112-7082;2602-5310;0;0;1;0;0;1;English;NA;NA;English
tanzania journal of science;0856-1761;2507-7961;1;1;1;0;0;1;English;NA;NA;English
journal marocain de chimie heterocyclique;2605-5996;NA;0;0;0;0;0;1;French;NA;NA;French
journal marocain de chimie heterocyclique;2605-5996;NA;0;0;0;0;0;1;NA;NA;NA;NA
journal marocain de chimie heterocyclique;2605-5996;NA;0;0;0;0;0;1;English;NA;NA;English
ain shams university archives of pharmaceutical sciences;2356-8399;2356-8380;0;1;0;0;0;1;English;NA;NA;English
journal of scientific research in science;2356-8364;NA;0;1;1;0;0;1;English;NA;NA;English
journal of scientific research in education;2356-8356;NA;0;0;0;0;0;1;Arabic;NA;NA;Arabic
archivesr;2537-0154;2537-0162;0;1;1;0;0;1;English;NA;NA;English
moroccan journal of quantitative and qualitative research;2665-8623;NA;0;0;0;0;0;1;French;NA;NA;French
moroccan journal of quantitative and qualitative research;2665-8623;NA;0;0;0;0;0;1;NA;NA;NA;NA
moroccan journal of quantitative and qualitative research;2665-8623;NA;0;0;0;0;0;1;English;NA;NA;English
revista angolana de extensao universitaria;2707-5400;NA;0;0;0;0;0;1;Portuguese;NA;NA;Portuguese
revue internationale du marketing et management strategique;2665-7341;NA;0;0;0;0;0;1;French;NA;NA;French
revue internationale du marketing et management strategique;2665-7341;NA;0;0;0;0;0;1;NA;NA;NA;NA
revue internationale du marketing et management strategique;2665-7341;NA;0;0;0;0;0;1;English;NA;NA;English
tanzania veterinary journal;2714-206X;NA;1;1;1;0;0;0;NA;NA;English;English
african journal on land policy and geospatial sciences;2657-2664;NA;0;0;1;0;0;1;French;NA;NA;French
african journal on land policy and geospatial sciences;2657-2664;NA;0;0;1;0;0;1;NA;NA;NA;NA
african journal on land policy and geospatial sciences;2657-2664;NA;0;0;1;0;0;1;English;NA;NA;English
in translation;2353-0073;2602-6902;0;0;0;0;0;1;Arabic;NA;NA;Arabic
in translation;2353-0073;2602-6902;0;0;0;0;0;1;NA;NA;NA;NA
in translation;2353-0073;2602-6902;0;0;0;0;0;1;English;NA;NA;English
journal of architecture art and humanistic science;2357-0342;2356-9654;0;0;0;0;0;1;Arabic;NA;NA;Arabic
magallat alulum alqanuniyyat waaliqtisadiyyat;1110-7898;2636-2929;0;1;1;0;0;1;NA;NA;NA;NA
card international journal of environmental studies and safety research;2536-7277;2536-7285;0;0;0;0;0;1;English;NA;NA;English
card international journal of medical science and applied bioscience;2536-734X;2536-7331;0;0;0;0;0;1;English;NA;NA;English
card international journal of social sciences and conflict managment;2536-7234;2536-7242;0;0;0;0;0;1;English;NA;NA;English
the african journal of current medical research;2579-0242;NA;1;0;0;0;0;1;English;NA;NA;English
journal of research innovation and implications in education;2520-7504;NA;0;0;0;0;0;1;English;NA;NA;English
south african dance journal;2223-8425;NA;0;0;0;0;0;1;English;NA;NA;English
communication science technologie;1112-5187;NA;0;0;0;0;0;1;French;NA;NA;French
communication science technologie;1112-5187;NA;0;0;0;0;0;1;NA;NA;NA;NA
communication science technologie;1112-5187;NA;0;0;0;0;0;1;Arabic;NA;NA;Arabic
african perspectives of research in teaching and learning;2521-0262;NA;0;0;0;0;0;1;English;NA;NA;English
journal of creativity innovation and social entrepreneurship;2521-0270;NA;0;0;0;0;0;1;English;NA;NA;English
journal of construction business and management;2521-0165;NA;0;1;1;0;0;1;English;NA;NA;English
zoe international journal of social transformation;2520-9345;NA;0;0;0;0;0;1;English;NA;NA;English
journal of african interdisciplinary studies;2523-6725;NA;0;1;0;0;0;1;English;NA;NA;English
mara research journal of medicine health sciences;2523-5680;NA;0;0;0;0;0;1;English;NA;NA;English
african journal of criminal law and jurisprudence;2550-746X;NA;0;0;0;0;0;1;English;NA;NA;English
idosr journal of applied sciences;2550-7931;NA;0;0;0;0;0;1;English;NA;NA;English
idosr journal of arts and management;2550-7974;NA;0;0;0;0;0;1;English;NA;NA;English
idosr journal of communication and english;2550-7958;NA;0;0;0;0;0;1;English;NA;NA;English
idosr journal of humanities and social sciences;2550-7966;NA;0;0;0;0;0;1;English;NA;NA;English
idosr journal of scientific research;2550-794X;NA;0;0;0;0;0;1;English;NA;NA;English
ilorin journal of computer science and information technology;2550-7214;NA;0;0;0;0;0;1;English;NA;NA;English
international journal for psychotherapy in africa;2550-7257;2550-7249;0;0;0;0;0;1;English;NA;NA;English
journal of epizootiology and animal health in west africa;2550-7990;NA;0;0;0;0;0;1;English;NA;NA;English
lafia journal of economics and management sciences;2550-732X;NA;0;0;0;0;0;1;English;NA;NA;English
plasu journal of communication studies;2550-7389;NA;0;0;0;0;0;1;English;NA;NA;English
recueil de mecanique;2507-7589;2507-7619;0;0;0;0;0;1;French;NA;NA;French
recueil de mecanique;2507-7589;2507-7619;0;0;0;0;0;1;NA;NA;NA;NA
recueil de mecanique;2507-7589;2507-7619;0;0;0;0;0;1;English;NA;NA;English
durban natural science museum novitates;NA;2522-2554;0;0;0;0;0;1;English;NA;NA;English
international journal of the university of kibungo association;2522-3275;NA;0;0;0;0;0;1;English;NA;NA;English
zambia ict journal;2616-2156;NA;0;1;1;0;0;1;English;NA;NA;English
journal of agriculture and environmental sciences;2616-3713;2616-3721;0;1;1;0;0;1;English;NA;NA;English
africa international journal of multidisciplinary research;2523-9422;2523-9430;0;0;0;0;0;1;English;NA;NA;English
international journal of business management and processes;2616-3209;NA;0;0;0;0;0;1;English;NA;NA;English
egyptian spine journal;2314-8969;2314-8950;0;1;1;0;0;1;English;NA;NA;English
genetics and biodiversity journal;2602-5582;2588-185X;0;1;0;0;0;1;Arabic;NA;NA;Arabic
genetics and biodiversity journal;2602-5582;2588-185X;0;1;0;0;0;1;NA;NA;NA;NA
genetics and biodiversity journal;2602-5582;2588-185X;0;1;0;0;0;1;English;NA;NA;English
revista orbita pedagogica;2409-0131;NA;0;0;0;0;0;1;Spanish;NA;NA;Spanish
revista orbita pedagogica;2409-0131;NA;0;0;0;0;0;1;NA;NA;NA;NA
revista orbita pedagogica;2409-0131;NA;0;0;0;0;0;1;Portuguese;NA;NA;Portuguese
revista orbita pedagogica;2409-0131;NA;0;0;0;0;0;1;English;NA;NA;English
shedet;2356-8704;2536-9954;0;1;1;0;0;1;English;NA;NA;English
african journal of commercial law;2706-7661;NA;0;0;0;0;0;1;English;NA;NA;English
southern african institute of mining and metallurgy journal;NA;2411-9717;0;0;1;0;1;1;English;NA;NA;English
the annals of african surgery;1999-9674;2523-0816;1;1;1;1;0;1;English;NA;NA;English
southern african journal of gynaecological oncology;2074-2835;2220-105X;0;1;1;0;1;0;English;English;NA;English
stroke research and treatment;2042-0056;2090-8105;0;1;1;1;0;0;NA;NA;English;English
the catholic voyage: african journal of consecrated life;NA;NA;1;0;0;0;0;0;NA;NA;NA;NA
nigerian infection control association journal;1119-1716;NA;0;0;0;0;0;1;English;NA;NA;English
the east african medical journal;0012-835X;NA;1;0;1;1;0;1;English;NA;NA;English
mary slessor journal of medicine;1119-409X;NA;0;1;1;0;0;1;English;NA;NA;English
nigerian journal of health and biomedical sciences;1595-8272;NA;0;1;1;0;0;1;English;NA;NA;English
institute of african studies research review;0855-4412;NA;0;1;1;0;0;1;English;NA;NA;English
southern african journal of infectious diseases;2312-0053;2313-1810;0;1;1;0;1;1;English;English;NA;English
editorial description publishes wideranging articles not confined to south african history;NA;NA;0;0;0;0;0;1;NA;NA;NA;NA
the ethiopian journal of health development;NA;1021-6790;1;1;0;1;1;1;English;NA;NA;English
the ethiopian journal of science and sustainable development;1998-0531;2663-3205;1;0;0;0;0;1;English;NA;NA;English
the research journal of health sciences;2467-8252;NA;1;0;0;0;0;1;English;NA;NA;English
the south african journal of clinical nutrition;1607-0658;2221-1268;1;1;1;0;1;1;English;English;NA;English
the southern african journal of critical care;1562-8264;2078-676X;1;1;1;1;1;1;English;English;NA;English
zambezia;1726-9091;0379-0622;0;1;1;0;0;1;NA;NA;NA;NA
the egyptian rheumatologist;1110-1164;2090-2433;0;1;1;1;1;1;English;English;NA;English
african journal for physical health education recreation and dance;1117-4315;NA;0;0;1;0;0;1;English;NA;NA;English
stellenbosch theological journal;2413-9467;2413-9459;0;0;0;0;1;1;Afrikaans;Multi-Language;NA;Multi-Language
stellenbosch theological journal;2413-9467;2413-9459;0;0;0;0;1;1;English;Multi-Language;NA;Multi-Language
cameroon academy of sciences journal;NA;NA;0;0;0;0;0;1;French;NA;NA;French
cameroon academy of sciences journal;NA;NA;0;0;0;0;0;1;English;NA;NA;English
journal of applied science in southern africa;NA;1019-7788;0;1;0;0;0;1;NA;NA;NA;NA
the zoologist;1596-972X;NA;1;0;0;0;0;1;English;NA;NA;English
journal of mining and geology;NA;1116-2775;0;1;1;0;0;1;NA;NA;NA;NA
strategic review for southern africa;1013-1108;NA;0;1;1;0;1;1;Dutch;English;NA;Multi-Language
strategic review for southern africa;1013-1108;NA;0;1;1;0;1;1;NA;English;NA;English
strategic review for southern africa;1013-1108;NA;0;1;1;0;1;1;English;English;NA;English
centre for business law transactions;NA;NA;0;0;0;0;0;1;English;NA;NA;English
africanus;NA;NA;0;0;0;0;0;1;English;NA;NA;English
the ethiopian journal of reproductive health;2520-0275;2520-0283;0;0;0;1;0;1;English;NA;NA;English
editorial description original articles reviews and case reports relevant to medical and paramedical personnel;NA;NA;0;0;0;0;0;1;NA;NA;NA;NA
transafrican journal of history;0251-0391;NA;0;0;0;0;0;1;English;NA;NA;English
management in nigeria;0025-178X;NA;0;0;0;0;0;1;English;NA;NA;English
aloe;0002-6301;NA;0;0;0;0;0;1;English;NA;NA;English
suidafrikaanse tydskrif vir kunsgeskiedenis;0258-3542;NA;0;0;0;0;1;1;NA;Multi-Language;NA;Multi-Language
editorial description publishes wideranging articles not confined to south african history ANNUREVIOFPH;NA;NA;0;0;0;0;0;1;NA;NA;NA;NA
the nigerian postgraduate medical journal;2468-6875;1117-1936;0;0;1;1;0;1;English;NA;NA;English
the egyptian journal of surgery;1110-1121;1687-7624;0;1;1;0;1;1;English;English;NA;English
tropical freshwater biology;0795-0101;NA;1;1;1;0;0;1;English;NA;NA;English
alexandria journal of agricultural research;0044-7250;NA;0;0;1;0;0;1;English;NA;NA;English
african journal of medicine medical sciences new series;1116-4077;NA;0;0;0;0;0;1;English;NA;NA;English
the nigerian field;0029-0076;NA;0;0;0;0;0;1;English;NA;NA;English
zambia law journal;1027-7862;NA;0;0;0;0;0;1;English;NA;NA;English
west african journal of educational and vocational measurement;0331-0515;NA;0;0;0;0;0;1;English;NA;NA;English
zimbabwe wildlife;NA;NA;0;0;0;0;0;1;NA;NA;NA;NA
the southern african journal of entrepreneurship and small business management;2522-7343;2071-3185;0;1;1;1;0;1;Afrikaans;NA;NA;Afrikaans
the southern african journal of entrepreneurship and small business management;2522-7343;2071-3185;0;1;1;1;0;1;NA;NA;NA;NA
the southern african journal of entrepreneurship and small business management;2522-7343;2071-3185;0;1;1;1;0;1;English;NA;NA;English
transactions of the south african institute of electrical engineers;NA;0038-2221;0;1;0;1;0;0;NA;NA;NA;NA
the journal for transdisciplinary research in southern africa;1817-4434;2415-2005;0;1;1;0;1;1;Multiple languages;English;NA;Multi-Language
the journal of consumer sciences;NA;NA;0;0;0;0;0;1;English;NA;NA;English
journal of law society and development;2313-8289;2520-9515;0;1;1;0;0;1;English;NA;NA;English
journal of water and environmental sciences;2509-0445;NA;0;0;0;0;0;1;Multiple languages;NA;NA;Multi-Language
numid horizon;2026-5883;2026-5263;0;0;0;0;0;1;English;NA;NA;English
international journal of pharmacology and clinical research;2521-2206;NA;0;0;0;0;0;1;English;NA;NA;English
africa journal of food and integrated agriculture;2579-0307;NA;0;0;0;0;0;1;English;NA;NA;English
international journal of innovative food science and technology;2579-0293;NA;0;1;1;0;0;1;English;NA;NA;English
iug journal of humanities and social science;2579-0390;NA;0;0;0;0;0;1;English;NA;NA;English
tropical journal of health sciences;1117-4153;NA;1;1;1;0;0;0;NA;NA;English;English
journal of comparative law in africa;2311-6889;2521-2605;0;1;1;0;0;1;French;NA;NA;French
journal of comparative law in africa;2311-6889;2521-2605;0;1;1;0;0;1;NA;NA;NA;NA
journal of comparative law in africa;2311-6889;2521-2605;0;1;1;0;0;1;English;NA;NA;English
accounting perspectives in southern africa;2521-2710;NA;0;0;0;0;0;1;English;NA;NA;English
journal of business sciences;2521-5302;NA;0;0;0;0;0;1;English;NA;NA;English
the journal of anticorruption law;2521-5345;NA;0;0;0;0;0;1;English;NA;NA;English
african journal of pedagogy and curriculum;2309-4648;NA;0;0;0;0;0;1;English;NA;NA;English
africa journal of comparative constitutional law;2521-5434;2519-5603;0;1;1;0;0;1;English;NA;NA;English
journal of ocean law and governance in africa;2521-5442;2414-8253;0;0;0;0;0;1;English;NA;NA;English
makerere business journal;2219-9284;2521-5590;0;1;1;0;0;1;English;NA;NA;English
international journal of humanities and cultural studies;2356-5926;NA;0;0;0;0;0;1;English;NA;NA;English
journal of experimental research;2315-9650;NA;0;0;0;0;0;1;English;NA;NA;English
journal of water science environment technologies;2508-9250;NA;0;0;0;0;0;1;French;NA;NA;French
journal of water science environment technologies;2508-9250;NA;0;0;0;0;0;1;NA;NA;NA;NA
journal of water science environment technologies;2508-9250;NA;0;0;0;0;0;1;English;NA;NA;English
kibogora polytechnic scientific journal;2616-7492;2616-7506;0;1;1;0;0;1;English;NA;NA;English
international journal of current aspects;2616-6976;NA;0;1;1;0;0;1;English;NA;NA;English
idosr journal of biology chemistry and pharmacy;2579-0730;NA;0;0;0;0;0;1;English;NA;NA;English
idosr journal of science and technology;2579-079X;NA;0;0;0;0;0;1;English;NA;NA;English
idosr journal of current issues in social sciences;2579-0765;NA;0;0;0;0;0;1;English;NA;NA;English
idosr journal of biochemistry biotechnology and allied fields;2579-0811;NA;0;0;0;0;0;1;English;NA;NA;English
idosr journal of current issues in arts and humanities;2579-0757;NA;0;0;0;0;0;1;English;NA;NA;English
idosr journal of experimental science;2579-0781;NA;0;0;0;0;0;1;English;NA;NA;English
african journal of intellectual property;2520-3304;NA;0;0;0;0;0;1;NA;NA;NA;NA
journal of advocacy research and education;2508-1055;NA;0;0;0;0;0;1;English;NA;NA;English
nairobi journal of humanities and social sciences;2520-4009;2523-0948;0;0;0;0;0;1;English;NA;NA;English
card international journal of agricultural research and food production;2536-7293;2536-7307;0;0;0;0;0;1;English;NA;NA;English
card international journal of engineering and emerging scientific discovery;2536-7250;2536-7269;0;0;0;0;0;1;English;NA;NA;English
the journal of independent teaching and learning;1818-9687;2519-5670;0;0;0;0;1;1;English;English;NA;English
transformation in higher education;2415-0991;2519-5638;0;1;1;1;0;1;English;NA;NA;English
tropical journal of nephrology;NA;NA;1;0;0;0;0;0;NA;NA;NA;NA
tropical journal of natural product research;2616-0684;2616-0692;0;1;1;1;0;1;English;NA;NA;English
tropical journal of obstetrics and gynaecology;0189-5117;NA;1;1;1;0;0;0;NA;NA;English;English
town and regional planning;1012-280X;2415-0495;0;1;1;0;1;1;Afrikaans;English;NA;Multi-Language
town and regional planning;1012-280X;2415-0495;0;1;1;0;1;1;NA;English;NA;English
town and regional planning;1012-280X;2415-0495;0;1;1;0;1;1;English;English;NA;English
tropical journal of pharmaceutical research;1596-5996;1596-9827;1;1;1;0;1;1;English;English;NA;English
african plant protection;2309-3811;1023-3121;0;0;0;0;0;1;English;NA;NA;English
east african agricultural and forestry journal;2313-450X;NA;0;1;1;0;0;1;English;NA;NA;English
international journal of agriculture and rural development;1595-9716;NA;0;1;1;0;0;1;English;NA;NA;English
african journal of international affairs;NA;0850-7902;0;1;1;0;0;1;French;NA;NA;French
african journal of international affairs;NA;0850-7902;0;1;1;0;0;1;English;NA;NA;English
innovation;NA;NA;0;1;1;0;0;1;English;NA;NA;English
tropical veterinarian;0794-4845;NA;1;1;1;0;0;1;English;NA;NA;English
transformation;0258-7696;1726-1368;0;1;1;0;1;1;English;English;NA;English
tunisian journal of plant protection;1737-5436;2490-4368;1;1;1;0;0;1;English;NA;NA;English
tydskrif vir die suid afrikaanse reg;0257-7747;1996-2207;0;0;1;0;1;1;Dutch;English;NA;Multi-Language
tydskrif vir die suid afrikaanse reg;0257-7747;1996-2207;0;0;1;0;1;1;NA;English;NA;English
tydskrif vir die suid afrikaanse reg;0257-7747;1996-2207;0;0;1;0;1;1;Afrikaans;English;NA;Multi-Language
tydskrif vir die suid afrikaanse reg;0257-7747;1996-2207;0;0;1;0;1;1;English;English;NA;English
tydskrif vir letterkunde;2309-9070;0041-476X;1;1;1;1;1;1;Dutch;Multi-Language;NA;Multi-Language
tydskrif vir letterkunde;2309-9070;0041-476X;1;1;1;1;1;1;NA;Multi-Language;NA;Multi-Language
tydskrif vir letterkunde;2309-9070;0041-476X;1;1;1;1;1;1;Afrikaans;Multi-Language;NA;Multi-Language
tydskrif vir letterkunde;2309-9070;0041-476X;1;1;1;1;1;1;English;Multi-Language;NA;Multi-Language
the egyptian journal of medical education;2090-2816;NA;0;1;1;0;0;1;English;NA;NA;English
transnational broadcasting studies;1687-4269;NA;0;0;0;0;0;1;English;NA;NA;English
general union of arab archaeologists journal;2537-0278;2537-026X;0;1;0;0;0;1;English;NA;NA;English
applied journal of environmental engineering science;2509-2065;NA;0;0;0;0;0;1;English;NA;NA;English
process engineering journal;2588-171X;2588-1795;0;0;0;0;0;1;French;NA;NA;French
process engineering journal;2588-171X;2588-1795;0;0;0;0;0;1;NA;NA;NA;NA
process engineering journal;2588-171X;2588-1795;0;0;0;0;0;1;English;NA;NA;English
journal of veterinary medical research;2357-0512;2357-0520;0;1;1;0;0;1;English;NA;NA;English
research in applied mathematics;2357-0474;2357-0482;0;1;1;0;0;1;English;NA;NA;English
academic finance;1923-2993;NA;0;0;1;0;0;1;French;NA;NA;French
academic finance;1923-2993;NA;0;0;1;0;0;1;NA;NA;NA;NA
academic finance;1923-2993;NA;0;0;1;0;0;1;English;NA;NA;English
african journal of career development;2617-7471;2709-7420;0;1;1;0;0;1;English;NA;NA;English
journal of local government research and innovation;2788-919X;2709-7412;0;1;1;0;0;1;English;NA;NA;English
revue malienne dinfectiologie et de microbiologie;1987-0876;NA;0;0;0;0;0;1;French;NA;NA;French
revue malienne dinfectiologie et de microbiologie;1987-0876;NA;0;0;0;0;0;1;NA;NA;NA;NA
revue malienne dinfectiologie et de microbiologie;1987-0876;NA;0;0;0;0;0;1;English;NA;NA;English
sapientiae;2183-5063;2184-061X;0;1;1;0;0;1;Portuguese;NA;NA;Portuguese
annual review of chaos theory bifurcations and dynamical systems;2253-0371;NA;0;0;0;0;0;1;English;NA;NA;English
biomath;1314-684X;1314-7218;0;1;1;0;0;1;English;NA;NA;English
egyptian journal of basic and clinical pharmacology;2090-7230;2090-7222;0;1;1;0;0;1;English;NA;NA;English
multilinguales;2335-1535;2335-1853;0;1;1;0;0;1;French;NA;NA;French
journal of economics and policy analysis;2536-6874;NA;0;0;0;0;0;1;English;NA;NA;English
journal of renewable and alternative energy technologies;2536-6629;2536-6610;0;0;0;0;0;1;English;NA;NA;English
research journal of food science and nutrition;2536-7080;NA;0;1;1;0;0;1;English;NA;NA;English
journal of insulin resistance;2519-7533;2412-2785;0;1;1;0;0;1;English;NA;NA;English
east african journal of health and biomedical sciences;2519-917X;NA;0;0;0;0;0;1;English;NA;NA;English
international academic journal of information sciences and project management;2519-7711;NA;0;0;0;0;0;1;English;NA;NA;English
international academic journal of law and society;2519-772X;NA;0;0;0;0;0;1;English;NA;NA;English
tydskrift vir geesteswetenskappe;NA;0041-4751;0;0;0;1;0;0;NA;NA;Afrikaans;Afrikaans
tydskrift vir geesteswetenskappe;NA;0041-4751;0;0;0;1;0;0;NA;NA;Dutch;Dutch
international journal of education management and administration;2519-9544;NA;0;0;0;0;0;1;English;NA;NA;English
mara research journal of kiswahili;2520-0577;NA;0;0;0;0;0;1;English;NA;NA;English
miyetti quarterly law review;2536-7803;2536-7811;0;0;0;0;0;1;English;NA;NA;English
sospoly journal of arts and social science;2536-717X;NA;0;0;0;0;0;1;English;NA;NA;English
sospoly journal of engineering entrepreneurship and environmental studies;2536-7188;NA;0;0;0;0;0;1;English;NA;NA;English
international academic journal of arts and humanities;2520-4688;NA;0;0;0;0;0;1;English;NA;NA;English
uganda journal of agricultural sciences;2410-6909;1026-0919;1;1;1;0;0;0;NA;NA;English;English
studia historiae ecclesiasticae online;2412-4265;NA;0;0;1;0;0;1;English;NA;NA;English
verbum et ecclesia;1609-9982;2074-7705;0;1;1;1;0;1;Afrikaans;NA;NA;Afrikaans
veterinary medicine international;2042-0048;2090-8113;0;1;1;1;0;0;NA;NA;English;English
south african journal of oncology;2518-8704;2523-0646;0;1;1;0;0;1;English;NA;NA;English
mara international journal of scientific research publications;2523-1456;NA;0;0;0;0;0;1;English;NA;NA;English
mara international journal of social sciences research publications;2523-1464;NA;0;0;0;0;0;1;English;NA;NA;English
international science and technology journal of namibia;2026-7673;NA;0;0;0;0;0;1;English;NA;NA;English
journal of studies in humanities and social sciences;2026-7215;2026-8637;0;0;0;0;0;1;English;NA;NA;English
julace;2026-8297;2026-7541;0;1;1;0;0;1;English;NA;NA;English
ethiopian journal of business management and economics;2520-4971;NA;0;0;0;0;0;1;English;NA;NA;English
ethiopian journal of public health and nutrition;2523-1170;NA;0;0;1;0;0;1;English;NA;NA;English
ujah: unizik journal of arts and humanities;1595-1413;NA;1;1;1;0;0;0;NA;NA;Any language;Multi-Language
journal of popular education in africa;2523-2800;NA;0;0;0;0;0;1;English;NA;NA;English
journal of neutral atmosphere;2523-1812;NA;0;0;0;0;0;1;English;NA;NA;English
algerian journal of engineering architecture and urbanism;2588-1760;NA;0;0;0;0;0;1;French;NA;NA;French
algerian journal of engineering architecture and urbanism;2588-1760;NA;0;0;0;0;0;1;NA;NA;NA;NA
algerian journal of engineering architecture and urbanism;2588-1760;NA;0;0;0;0;0;1;English;NA;NA;English
international journal of human settlements;2588-1779;NA;0;0;0;0;0;1;French;NA;NA;French
international journal of human settlements;2588-1779;NA;0;0;0;0;0;1;NA;NA;NA;NA
international journal of human settlements;2588-1779;NA;0;0;0;0;0;1;English;NA;NA;English
akwapoly journal of communication and scientific research;2536-7633;NA;0;0;0;0;0;1;English;NA;NA;English
international journal of natural and applied sciences;0794-4713;NA;0;1;1;0;0;1;English;NA;NA;English
archives of ibadan medicine;1467-6958;NA;0;1;1;0;0;1;English;NA;NA;English
bioresearch;NA;NA;0;0;0;0;0;1;English;NA;NA;English
journal of tropical microbiology and biotechnology;1814-7593;1814-7607;0;1;1;0;0;1;English;NA;NA;English
cameroon journal of agricultural science;1813-3320;NA;0;1;1;0;0;1;French;NA;NA;French
cameroon journal of agricultural science;1813-3320;NA;0;1;1;0;0;1;NA;NA;NA;NA
cameroon journal of agricultural science;1813-3320;NA;0;1;1;0;0;1;English;NA;NA;English
cameroon journal of experimental biology;1816-0573;NA;0;1;1;0;0;1;French;NA;NA;French
cameroon journal of experimental biology;1816-0573;NA;0;1;1;0;0;1;NA;NA;NA;NA
cameroon journal of experimental biology;1816-0573;NA;0;1;1;0;0;1;English;NA;NA;English
democracy development;1465-0142;NA;0;0;1;0;0;1;English;NA;NA;English
university of dar es salaam library journal;0856-1818;2953-2515;1;1;1;0;0;0;English;NA;NA;English
unizik journal of religion and human relations;2006-5442;NA;1;1;1;0;0;0;NA;NA;NA;NA
vulture news;1606-7479;NA;1;1;1;0;0;0;English;NA;English;English
water sa;0378-4738;1816-7950;1;1;1;1;1;0;NA;Multi-Language;NA;Multi-Language
west africa journal of applied ecology;0855-4307;NA;1;0;0;1;0;1;English;NA;NA;English
west african journal of industrial and academic research;2276-9129;1116-5405;1;0;0;0;0;0;NA;NA;English;English
international journal of emotional psychology and sport ethics;1119-7048;NA;0;1;1;0;0;1;English;NA;NA;English
journal of applied science engineering and technology;1596-3233;NA;0;0;1;0;0;1;English;NA;NA;English
journal of biomedical investigation;1597-0043;NA;0;1;1;0;0;1;English;NA;NA;English
journal of civil engineering research and practice;1729-5769;NA;0;1;1;0;0;1;English;NA;NA;English
journal of nuclear and radiation physics;1687-420X;2090-3243;0;0;0;0;0;1;English;NA;NA;English
west african journal of pharmacology and drug research;NA;0303-691X;1;1;1;0;0;1;English;NA;NA;English
journal of medical investigation and practice;NA;NA;0;0;0;0;0;1;English;NA;NA;English
journal of medical laboratory science;1116-1043;NA;0;1;1;0;0;1;English;NA;NA;English
western indian ocean journal of marine science;0856-860X;NA;1;1;1;0;0;1;English;NA;NA;English
world journal of applied science & technology;NA;NA;1;0;0;0;0;0;NA;NA;English;English
journal of technology and education in nigeria;1118-5570;NA;0;1;1;0;0;1;English;NA;NA;English
lagos historical review;1596-5031;NA;0;1;1;0;0;1;English;NA;NA;English
lagos journal of library and information science;1596-9487;NA;0;1;1;0;0;1;English;NA;NA;English
zaria historical journal;NA;NA;1;0;0;0;0;0;NA;NA;NA;NA
zimbabwe journal of educational research;1013-3445;NA;1;1;1;0;0;1;NA;NA;NA;NA
zimbabwe veterinary journal;1016-1511;NA;1;1;1;0;0;1;NA;NA;NA;NA
samsa journal of pure and applicable mathematics;1993-8594;NA;0;0;0;0;0;1;English;NA;NA;English
wireless communications and mobile computing;1530-8669;1530-8677;0;1;1;1;0;0;NA;NA;NA;NA
